# pkts=276 en=0 ms=0 dropQ=0
# pkts=296 en=0 ms=0 dropQ=0
# pkts=331 en=0 ms=0 dropQ=0
# pkts=362 en=0 ms=0 dropQ=0
# pkts=426 en=0 ms=0 dropQ=0
# pkts=460 en=0 ms=0 dropQ=0
# pkts=487 en=0 ms=0 dropQ=0
# pkts=507 en=0 ms=0 dropQ=0
EN,44154,-56,1,66,0,d00036009886bde7822a9886bde7822afffffffffffff0047f18fe348fce8f2fdd1c18fe34040124583c0011000e00ea0c14c2006409000903be64083c8100007856
EN,44378,-55,1,64,0,d00036009886bde7822a9886bde7822affffffffffff00057f18fe349f6e2ecfdd1a18fe34040124583c0011000c00ea0a0800b9000800000328761f7856adba
EN,44394,-56,1,66,0,d00036009886bde7822a9886bde7822affffffffffff10057f18fe34f0d961b2dd1c18fe34040124583c0011000e00ea0c14c2006409000903bd64086c8100007856
EN,44633,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff20057f18fe3401c6fd4fdd1c18fe34040124583c0011000e00ea0c14c2006409000903bd64086c8100007856
EN,44873,-58,1,66,0,d00036009886bde7822a9886bde7822affffffffffff30057f18fe341e8ea359dd1c18fe34040124583c0011000e00ea0c14c4006409000903b764083f8100007856
EN,45113,-58,1,66,0,d00036009886bde7822a9886bde7822affffffffffff40057f18fe3498521a6bdd1c18fe34040124583c0011000e00ea0c14c4006409000903be64085a8100007856
EN,45353,-54,1,66,0,d00036009886bde7822a9886bde7822affffffffffff50057f18fe3432ca4899dd1c18fe34040124583c0011000e00ea0c14c3006409000903ba6408ed8100007856
EN,45402,-51,1,62,0,d00036009886bde7822a9886bde7822affffffffffff60057f18fe344a69ec25dd1818fe34040124583c0011000a00ea081ef769f207fc75969f00007856
EN,45593,-47,1,66,0,d00036009886bde7822a9886bde7822affffffffffff70057f18fe3420cd78f9dd1c18fe34040124583c0011000e00ea0c14c3006409000903be64031d8100007856
EN,45833,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff80057f18fe340ccc5dc8dd1c18fe34040124583c0011000e00ea0c14c9006409000903c06409e88100007856
# pkts=882 en=87 ms=0 dropQ=0
EN,46074,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff90057f18fe3426d835dbdd1c18fe34040124583c0011000e00ea0c14c9006409000903c06409e88100007856
EN,46313,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffffa0057f18fe34929b258edd1c18fe34040124583c0011000e00ea0c14c4006409000903bd6409df8100007856
EN,46553,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffffc0057f18fe3401363b13dd1c18fe34040124583c0011000e00ea0c14c4006409000903c06409868100007856
EN,46793,-47,1,66,0,d00036009886bde7822a9886bde7822affffffffffffd0057f18fe347e614158dd1c18fe34040124583c0011000e00ea0c14c9006409000903c264093b8100007856
EN,47033,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffffe0057f18fe349e62bcb8dd1c18fe34040124583c0011000e00ea0c14c9006409000903c364086d8100007856
EN,47274,-48,1,66,0,d00036009886bde7822a9886bde7822afffffffffffff0057f18fe34a3e22938dd1c18fe34040124583c0011000e00ea0c14c9006409000903c264093b8100007856
EN,47514,-48,1,66,0,d00036009886bde7822a9886bde7822affffffffffff00067f18fe34ac4b59eadd1c18fe34040124583c0011000e00ea0c14c9006409000903c16408be8100007856
EN,47755,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff10067f18fe341cfc6ef6dd1c18fe34040124583c0011000e00ea0c14c8006409000903c46409398100007856
